order_id,customer_id,branch_name,cashier_name,order_date,order_time,payment_method,promotion,subtotal,discount,tax,tax_rate,grandtotal
ORD00573,CUST0035,FnB Palembang,Lina Pratama,2024-06-25,17:14:07,Kartu Debit,NULL,108571,0,10880,10.000091912609,119428
ORD00574,CUST0059,FnB Jakarta Pusat,Maya Permata,2023-02-26,11:17:14,Cash,WEEKEND SPECIAL,483248,0,48525,10.000041216037,531572
ORD00575,CUST0066,FnB Surabaya,Joko Kusumo,2024-08-01,13:52:56,Kartu Kredit,PROMO10,221824,23591,18539,8.871311196925,241502
ORD00576,CUST0166,FnB Jakarta Selatan,Intan Pratama,2024-02-03,12:45:38,credit card,NULL,250002,0,22439,10.000000000000,275002
ORD00577,CUST0132,FnB Palembang,Intan Pratama,2024-08-11,18:10:20,QRIS,NULL,336521,0,31329,10.000063839023,370173
ORD00578,CUST0125,FnB Jakarta Pusat,Fitri Prasetyo,2023-09-01,11:42:30,Credit Card,NULL,421457,0,40051,10.000074905057,463603
ORD00579,CUST0028,FnB Bandung,Maya Permata,2024-04-15,11:38:22,QRIS,NULL,285027,0,28519,9.999929871805,313529
ORD00580,CUST0170,FnB Semarang,Sinta Santoso,2024-10-21,17:52:01,shopeepay,NULL,371012,0,37114,9.999892225120,408112
ORD00581,CUST0162,FnB Semarang,Siti Kusuma,2024-04-07,19:06:06,Debit,NULL,206758,0,20779,9.999903749903,227433
ORD00582,CUST0018,FnB Bandung,Sinta Santoso,2024-04-25,11:42:31,Gopay,PROMO20,131418,0,13159,9.999924006960,144559
ORD00583,CUST0162,FnB Jakarta Barat,Agus Wahyuni,2023-07-05,19:42:54,QRIS,NULL,342341,0,34167,10.000087804792,376575
ORD00584,CUST0130,FnB Bandung,Hadi Handayani,2024-10-09,17:09:26,Ovo,PROMO20,380326,0,38070,10.000000000000,418358
ORD00585,CUST0019,FnB Jakarta Selatan,Sinta Santoso,2023-06-25,13:44:27,qris,NULL,200113,13334,18678,9.333726444558,218790
ORD00586,CUST0110,FnB Jakarta Selatan,Joko Kusumo,2024-10-13,21:40:43,QRIS,NULL,74751,6048,6884,9.192148484443,81622
ORD00587,CUST0117,FnB Bandung,Intan Pratama,2024-01-25,12:56:21,Kartu Debit,BUY1GET1,89181,14423,6219,8.117633238046,96420
ORD00588,CUST0040,FnB Jakarta Selatan,Agus Wahyuni,2024-11-26,13:44:21,QR Code,NULL,202510,0,20251,10.000000000000,222761
ORD00589,CUST0187,FnB Jakarta Barat,Bagus Lestari,2024-08-17,11:31:59,GoPay,PROMO10,57649,7556,5009,8.688789050980,62657
ORD00590,CUST0165,FnB Medan,Agus Permata,2024-12-30,18:19:31,credit card,MEMBER DISC,242611,0,24315,9.999835495200,266871
ORD00591,CUST0157,FnB Palembang,Bagus Lestari,2023-09-25,13:07:03,Qris,NULL,188021,4521,16823,9.738181102498,206330
ORD00592,CUST0112,FnB Surabaya,Siti Pratama,2024-07-25,11:22:56,Debit Card,PROMO10,350517,0,32482,9.999907642008,385568
ORD00593,CUST0098,FnB Jakarta Pusat,Yusuf Handayani,2023-11-02,13:12:27,qris,NULL,197869,0,19911,10.000150672753,217656
ORD00594,CUST0154,FnB Jakarta Pusat,Siti Wahyuni,2023-12-21,19:15:51,Debit Card,NULL,293676,0,29444,9.999932074907,323043
ORD00595,CUST0130,FnB Palembang,Joko Kusumo,2024-04-16,21:19:38,credit card,PROMO10,253252,0,25349,9.999842205338,278576
ORD00596,CUST0017,FnB Jakarta Barat,Fitri Prasetyo,2024-10-12,18:16:08,QR Code,MEMBER DISC,311934,33273,27877,8.933676020048,339801
ORD00597,CUST0120,FnB Jakarta Pusat,Agus Wahyuni,2024-12-22,13:29:34,qris,NULL,204434,0,17173,10.000000000000,224877
ORD00598,CUST0162,FnB Surabaya,Agus Permata,2024-07-25,19:29:22,QR Code,NULL,192535,0,17045,9.999882664914,211788
ORD00599,CUST0110,FnB Medan,Bagus Lestari,2023-11-12,07:49:26,QR Code,PROMO10,39934,6404,3353,8.396353984073,43286
ORD00600,CUST0012,FnB Medan,Agus Wahyuni,2023-11-15,19:08:39,CASH,WEEKEND SPECIAL,153512,28222,12529,8.161576945124,166040
ORD00601,CUST0162,FnB Jakarta Selatan,Fajar Kurniawan,2024-07-04,13:00:29,Debit,NULL,149419,9189,13323,9.354659776297,163396
ORD00602,CUST0052,FnB Jakarta Pusat,Rian Suryani,2024-02-21,13:06:21,gopay,PROMO20,317613,37029,28058,8.834021277466,345670
ORD00603,CUST0066,FnB Palembang,Sinta Santoso,2024-07-23,08:47:37,cash,WEEKEND SPECIAL,225355,0,22543,10.000088720123,247890
ORD00604,CUST0040,FnB Jakarta Selatan,Rian Suryani,2023-09-28,20:08:14,Kartu Kredit,-,122369,0,11012,9.999818383247,134605
ORD00605,CUST0078,FnB Medan,Agus Wahyuni,2023-08-08,17:51:31,Ovo,NULL,129085,10057,11903,9.221055893403,140987
ORD00606,CUST0162,FnB Semarang,Maya Handayani,2023-08-15,11:33:06,Credit Card,NULL,285366,0,27340,10.000146307919,313903
ORD00607,CUST0121,FnB Medan,Wati Suryani,2023-07-01,11:19:25,QRIS,PROMO20,59597,0,4675,10.000000000000,65556
ORD00608,CUST0053,FnB Jakarta Barat,Maya Permata,2024-01-29,16:07:27,ShopeePay,BUY1GET1,202929,38736,16422,8.091209641261,219348
ORD00609,CUST0173,FnB Jakarta Selatan,Zahra Hidayat,2023-07-31,13:44:34,Credit Card,NULL,192970,0,19306,9.999792814817,212266
ORD00610,CUST0173,FnB Surabaya,Agus Wahyuni,2024-12-25,14:23:42,QR Code,NULL,313090,0,26289,10.000114117472,344399
ORD00611,CUST0173,FnB Makassar,Hadi Handayani,2023-11-19,20:09:01,QR Code,-,75567,0,7573,10.000132049809,83123
ORD00612,CUST0062,FnB Denpasar,Joko Kusumo,2023-10-21,17:41:41,QRIS,WEEKEND SPECIAL,191501,18720,17280,9.022744835940,208779
ORD00613,CUST0109,FnB Jakarta Pusat,Rian Suryani,2024-05-25,14:56:46,Ovo,PROMO20,73456,4970,5618,9.186944008372,80204
ORD00614,CUST0195,FnB Jakarta Selatan,Siti Pratama,2023-06-21,13:33:24,QRIS,NULL,175978,6378,16960,9.637568332405,192937
ORD00615,CUST0162,FnB Denpasar,Agus Permata,2024-12-03,19:29:45,debit card,MEMBER DISC,202091,15898,18632,9.213590936738,220710
ORD00616,CUST0008,FnB Semarang,Fajar Kurniawan,2024-11-29,08:58:53,Gopay,NONE,145486,14385,13135,9.013119973650,158598
ORD00617,CUST0018,FnB Makassar,Lina Pratama,2024-05-06,19:08:44,Kartu Debit,WEEKEND SPECIAL,261538,0,26154,10.000076470723,287691
ORD00618,CUST0112,FnB Jakarta Selatan,Fajar Yulianto,2023-11-12,11:54:46,Qris,WEEKEND SPECIAL,309600,48628,26097,8.429263565891,335696
ORD00619,CUST0178,FnB Surabaya,Hadi Handayani,2024-10-16,14:20:48,Cash,MEMBER DISC,62542,0,6256,10.000319703315,68796
ORD00620,CUST0130,FnB Semarang,Intan Pratama,2024-11-30,13:59:04,qris,NULL,306707,0,29387,9.999897915085,337377
ORD00621,CUST0119,FnB Medan,Rian Suryani,2023-12-13,19:38:40,cash,NULL,384310,0,35918,9.999972158883,422740
ORD00622,CUST0024,FnB Bandung,Hadi Handayani,2024-04-06,13:36:35,GoPay,NULL,289328,0,29058,10.000137657617,318261
ORD00623,CUST0155,FnB Jakarta Pusat,Bagus Lestari,2023-05-17,13:10:27,Qris,PROMO20,200910,17534,14484,8.920422001736,218832
ORD00624,CUST0162,FnB Surabaya,Reza Puspita,2024-12-27,17:13:02,GoPay,NULL,323681,0,31126,9.999935745449,356048
ORD00625,CUST0091,FnB Jakarta Selatan,Fajar Kurniawan,2024-04-15,17:21:11,Cash,NULL,461607,0,37880,10.000026399224,507767
ORD00626,CUST0162,FnB Bandung,Siti Kusuma,2024-11-29,11:36:52,Kartu Kredit,MEMBER DISC,217182,29011,17866,8.603196463569,235866
ORD00627,CUST0188,FnB Palembang,Fajar Yulianto,2024-05-04,14:27:40,Qris,NULL,199565,0,19959,10.000150310390,219521
ORD00628,CUST0052,FnB Bandung,Maya Handayani,2024-04-01,11:06:07,QRIS,WEEKEND SPECIAL,265758,27765,22581,8.904987439712,289423
ORD00629,CUST0125,FnB Makassar,Tuti Wijaya,2024-01-11,12:59:53,Debit Card,WEEKEND SPECIAL,115441,6509,10915,9.437551338031,126335
ORD00630,CUST0071,FnB Jakarta Selatan,Intan Pratama,2023-06-30,13:15:54,Qris,NULL,127221,0,12944,10.000231772986,139943
ORD00631,CUST0162,FnB Medan,Joko Kusumo,2023-07-13,17:37:30,Ovo,NULL,285974,10474,27570,9.633830574570,313524
ORD00632,CUST0132,FnB Palembang,Wati Suryani,2023-10-09,12:12:21,ovo,MEMBER DISC,272864,47497,22578,8.261976902472,295407
ORD00633,CUST0149,FnB Jakarta Pusat,Tuti Wijaya,2023-10-24,17:58:56,GoPay,NULL,352706,0,34211,9.999912309675,387976
ORD00634,CUST0162,FnB Jakarta Pusat,Reza Puspita,2024-08-03,11:26:38,Tunai,NULL,214816,0,19590,10.000102093946,236297
ORD00635,CUST0094,FnB Bandung,Sinta Santoso,2023-09-25,11:06:02,GoPay,BUY1GET1,82231,6987,7681,9.166636831238,89768
ORD00636,CUST0178,FnB Jakarta Pusat,Siti Pratama,2023-02-19,18:01:59,debit card,MEMBER DISC,341364,0,34149,9.999912150468,375500
ORD00637,CUST0128,FnB Semarang,Fajar Yulianto,2024-12-14,17:35:30,CASH,BUY1GET1,50354,0,5035,9.999205624180,55388
ORD00638,CUST0039,FnB Denpasar,Agus Permata,2024-10-19,18:07:28,Tunai,-,191038,0,19120,10.000209209397,210142
ORD00639,CUST0162,FnB Bandung,Fajar Wahyuni,2024-11-19,17:15:14,cash,NULL,177065,0,16450,10.000303960606,194772
ORD00640,CUST0162,FnB Jakarta Selatan,Eko Puspita,2024-12-29,07:55:46,Cash,NULL,417650,0,38439,9.999895940103,459414
ORD00641,CUST0075,FnB Bandung,Agus Permata,2023-07-18,11:20:22,GoPay,NULL,229650,18814,21633,9.200011907748,250777
ORD00642,CUST0169,FnB Semarang,Agus Permata,2024-03-13,17:42:04,Credit Card,NULL,149508,0,14959,9.999866303010,164458
ORD00643,CUST0175,FnB Jakarta Pusat,Yusuf Handayani,2024-07-18,20:14:28,CASH,PROMO20,332281,54278,24029,8.157286358806,359386
ORD00644,CUST0068,FnB Surabaya,Tuti Wijaya,2024-06-06,10:33:57,Gopay,NONE,181035,3652,17763,9.798654015887,198773
ORD00645,CUST0195,FnB Medan,Siti Pratama,2023-05-07,20:17:05,QRIS,NULL,411692,28289,33213,9.215184675486,449630
ORD00646,CUST0034,FnB Medan,Agus Wahyuni,2024-11-24,13:52:50,Ovo,NULL,262910,0,24268,10.000041206696,289201
ORD00647,CUST0052,FnB Jakarta Selatan,Bagus Lestari,2024-01-31,07:31:53,CASH,-,172953,0,12965,9.999845740906,190248
ORD00648,CUST0044,FnB Semarang,Joko Kusumo,2023-06-25,08:03:17,cash,WEEKEND SPECIAL,268055,0,25559,10.000000000000,294860
ORD00649,CUST0173,FnB Jakarta Pusat,Wati Suryani,2024-01-31,11:14:13,Gopay,PROMO20,171399,0,17154,10.000116592241,188539
ORD00650,CUST0155,FnB Jakarta Selatan,Rian Suryani,2024-03-20,12:59:01,QR Code,BUY1GET1,102371,8219,9466,9.201010886469,111790
ORD00651,CUST0036,FnB Makassar,Fajar Kurniawan,2024-03-10,12:46:53,ovo,NULL,294395,0,25667,10.000000000000,323834
ORD00652,CUST0108,FnB Semarang,Zahra Hidayat,2023-03-19,15:24:46,credit card,NONE,331571,14580,30956,9.550194360461,363236
ORD00653,CUST0140,FnB Jakarta Pusat,Bagus Lestari,2024-10-15,19:10:24,ovo,BUY1GET1,278571,0,26660,10.000000000000,306428
ORD00654,CUST0020,FnB Jakarta Selatan,Wati Suryani,2024-05-20,11:05:15,GoPay,NULL,174002,0,17400,9.999885058792,191401
ORD00655,CUST0173,FnB Jakarta Selatan,Joko Kusumo,2023-08-20,19:17:42,Debit,WEEKEND SPECIAL,103551,0,10357,10.000000000000,113906
ORD00656,CUST0162,FnB Jakarta Selatan,Agus Wahyuni,2024-10-23,20:11:28,QRIS,NULL,115558,0,11556,10.000173073261,127113
ORD00657,CUST0120,FnB Jakarta Selatan,Bagus Lestari,2024-12-07,14:40:54,QR Code,NULL,169272,0,16958,10.000117939827,186199
ORD00658,CUST0190,FnB Jakarta Pusat,Reza Puspita,2024-10-04,13:35:20,Kartu Debit,NULL,276772,0,27913,9.999928349311,304449
ORD00659,CUST0101,FnB Bandung,Maya Permata,2024-08-24,12:08:14,Shopeepay,NULL,330844,0,32546,9.999846373650,363927
ORD00660,CUST0195,FnB Semarang,Gilang Anggraini,2024-05-07,13:02:11,Credit Card,WEEKEND SPECIAL,178286,0,17266,9.999942083041,196114
ORD00661,CUST0156,FnB Surabaya,Fitri Prasetyo,2024-02-13,18:03:45,credit card,WEEKEND SPECIAL,231448,0,23206,9.999827633756,254592
ORD00662,CUST0149,FnB Medan,Siti Pratama,2023-10-04,19:06:04,ShopeePay,MEMBER DISC,169579,0,17177,9.999941782955,186536
ORD00663,CUST0040,FnB Jakarta Pusat,Maya Handayani,2023-11-06,13:23:53,Debit Card,BUY1GET1,56477,0,5669,10.000352808354,62124
ORD00664,CUST0173,FnB Palembang,Gilang Anggraini,2023-10-12,09:01:20,Gopay,NULL,697337,0,69740,9.999985661047,767070
ORD00665,CUST0103,FnB Makassar,Gilang Anggraini,2024-11-14,19:39:01,Gopay,PROMO10,328713,37423,29129,8.861529662654,357841
ORD00666,CUST0039,FnB Yogyakarta,Agus Permata,2024-06-24,11:51:20,Cash,NULL,176938,0,17696,9.999773965326,194631
ORD00667,CUST0006,FnB Yogyakarta,Joko Kusumo,2023-12-30,18:24:48,Debit,NULL,346541,0,30873,9.999870438630,381194
ORD00668,CUST0132,FnB Denpasar,Reza Puspita,2023-09-30,17:54:56,Cash,NULL,220817,0,22086,10.000000000000,242898
ORD00669,CUST0126,FnB Surabaya,Lina Pratama,2023-12-29,11:53:36,gopay,PROMO20,184747,27651,14481,8.396632301608,200259
ORD00670,CUST0162,FnB Jakarta Selatan,Siti Wahyuni,2024-05-28,12:47:07,qris,NULL,120216,0,12022,10.000332734411,132237
ORD00671,CUST0173,FnB Medan,Maya Handayani,2023-08-18,17:58:23,QR Code,NULL,195532,0,19553,9.999897714952,215084
ORD00672,CUST0018,FnB Semarang,Bagus Lestari,2024-09-25,11:59:34,Kartu Kredit,NULL,183851,0,18534,10.000269781746,202236
ORD00673,CUST0162,FnB Semarang,Reza Puspita,2023-12-29,19:21:20,QR Code,MEMBER DISC,148228,18939,12418,8.676513743519,161089
ORD00674,CUST0046,FnB Surabaya,Siti Kusuma,2023-12-21,18:57:11,Tunai,PROMO10,414769,53749,33580,8.620136412760,450522
ORD00675,CUST0170,FnB Jakarta Pusat,Eko Puspita,2024-10-05,18:59:30,qris,NULL,54072,2987,5108,9.446663707649,59179
ORD00676,CUST0162,FnB Jakarta Barat,Eko Puspita,2024-09-05,17:08:32,GoPay,NULL,310054,0,31006,9.999838743489,341058
ORD00677,CUST0130,FnB Denpasar,Siti Pratama,2023-09-23,18:45:18,ovo,PROMO10,169765,0,17017,10.000058765109,186741
ORD00678,CUST0162,FnB Surabaya,Fajar Yulianto,2024-05-25,07:04:47,cash,WEEKEND SPECIAL,153773,0,15444,9.999805753578,169150
ORD00679,CUST0075,FnB Surabaya,Gilang Anggraini,2024-02-26,20:18:48,ovo,PROMO10,231515,0,23152,10.000215968727,254666
ORD00680,CUST0114,FnB Jakarta Selatan,Zahra Hidayat,2023-11-01,11:37:37,gopay,NULL,205251,19179,18607,9.065485673638,223857
ORD00681,CUST0162,FnB Jakarta Barat,Fitri Prasetyo,2024-10-16,13:37:17,QR Code,PROMO10,158977,27476,13157,8.272345455459,172128
ORD00682,CUST0110,FnB Denpasar,Agus Wahyuni,2024-08-16,13:33:57,OVO,NULL,352116,5000,35212,10.000113598927,387327
ORD00683,CUST0084,FnB Medan,Fitri Prasetyo,2024-05-10,11:09:02,Kartu Debit,NULL,119729,0,11973,10.000083521953,131701
ORD00684,CUST0118,FnB Yogyakarta,Fajar Wahyuni,2024-09-25,19:06:22,gopay,-,141880,5467,13681,9.615749558958,155522
ORD00685,CUST0162,FnB Bandung,Maya Permata,2024-10-07,18:18:58,QRIS,NULL,395813,0,29543,10.000067698390,435394
ORD00686,CUST0078,FnB Medan,Lina Pratama,2024-06-14,11:35:53,QRIS,NULL,121669,0,9817,10.000407473055,133836
ORD00687,CUST0042,FnB Jakarta Selatan,Rian Suryani,2024-10-25,11:23:13,GoPay,WEEKEND SPECIAL,229581,18745,21105,9.184392842222,250666
ORD00688,CUST0162,FnB Semarang,Bagus Lestari,2024-06-07,11:58:07,QR Code,-,284584,0,25889,10.000000000000,313042
ORD00689,CUST0162,FnB Bandung,Eko Puspita,2024-05-26,11:17:46,GoPay,PROMO20,451583,32707,38309,9.213368029668,493189
ORD00690,CUST0024,FnB Bandung,Maya Handayani,2024-04-09,19:10:32,credit card,NONE,153594,0,15472,10.000129267441,168953
ORD00691,CUST0062,FnB Medan,Zahra Hidayat,2024-07-14,19:57:59,QR Code,MEMBER DISC,125129,10896,11453,9.131134993781,136554
ORD00692,CUST0035,FnB Denpasar,Siti Kusuma,2023-05-10,13:42:53,Cash,-,266674,0,25498,9.999803910033,293340
ORD00693,CUST0079,FnB Jakarta Pusat,Gilang Anggraini,2024-10-17,13:24:55,OVO,MEMBER DISC,142803,24992,11824,8.255023248670,154591
ORD00694,CUST0109,FnB Yogyakarta,Maya Permata,2024-10-11,11:46:31,Ovo,NULL,103815,0,10382,10.000481625969,114196
ORD00695,CUST0162,FnB Jakarta Barat,Zahra Hidayat,2023-07-06,11:31:35,Cash,BUY1GET1,265230,7786,25156,9.699745900280,290956
ORD00696,CUST0154,FnB Bandung,Rian Suryani,2024-09-06,20:40:37,Kartu Kredit,NULL,264294,15709,21149,9.308456791753,288895
ORD00697,CUST0144,FnB Jakarta Pusat,Lina Pratama,2024-07-28,20:14:56,credit card,BUY1GET1,196619,30212,16644,8.463682037304,213260
ORD00698,CUST0081,FnB Jakarta Barat,Gilang Anggraini,2023-09-13,20:18:06,QR Code,PROMO20,135463,16624,11890,8.773094858626,147347
ORD00699,CUST0164,FnB Surabaya,Bagus Lestari,2024-11-20,12:07:11,cash,PROMO10,89402,14022,7557,8.434810755304,96942
ORD00700,CUST0114,FnB Jakarta Pusat,Siti Pratama,2023-10-31,20:53:51,shopeepay,NULL,44573,0,4473,9.999776441394,49030
ORD00701,CUST0194,FnB Bandung,Lina Pratama,2024-08-31,12:32:13,Ovo,PROMO10,317093,31728,28736,9.005525035021,345648
ORD00702,CUST0147,FnB Denpasar,Tuti Wijaya,2024-09-10,12:26:25,ovo,NULL,296434,0,29655,9.999966278987,326077
ORD00703,CUST0029,FnB Jakarta Pusat,Rian Suryani,2024-03-06,18:21:40,QR Code,NULL,42245,0,4224,9.998816427979,46468
ORD00704,CUST0160,FnB Yogyakarta,Eko Puspita,2023-01-06,18:34:13,Gopay,PROMO20,349169,33165,27746,8.932227616312,380357
ORD00705,CUST0077,FnB Bandung,Fajar Yulianto,2023-08-08,13:01:46,GoPay,WEEKEND SPECIAL,224083,6818,20733,9.681486427800,245777
ORD00706,CUST0162,FnB Medan,Fajar Kurniawan,2024-04-08,19:49:35,Tunai,NULL,230768,12714,19455,9.386534147106,252429
ORD00707,CUST0018,FnB Jakarta Selatan,Fajar Wahyuni,2024-12-21,18:53:34,Cash,BUY1GET1,193689,34598,15908,8.213675346065,209597
ORD00708,CUST0042,FnB Jakarta Selatan,Intan Pratama,2024-10-21,11:35:46,GoPay,NULL,164775,0,15615,10.000256170507,181252
ORD00709,CUST0169,FnB Jakarta Selatan,Fajar Kurniawan,2024-03-01,20:02:10,OVO,NULL,122455,0,12273,9.999755566962,134700
ORD00710,CUST0059,FnB Jakarta Pusat,Gilang Anggraini,2024-04-21,13:07:52,QRIS,NULL,241393,2000,22186,9.999954926733,265532
ORD00711,CUST0164,FnB Jakarta Selatan,Zahra Hidayat,2024-12-08,08:04:32,QR Code,NULL,393504,0,35112,9.999886080131,432853
ORD00712,CUST0068,FnB Medan,Wati Suryani,2024-08-03,18:06:47,gopay,PROMO10,282475,53367,23094,8.122766538169,305419
ORD00713,CUST0151,FnB Makassar,Agus Wahyuni,2024-09-21,17:19:17,GoPay,WEEKEND SPECIAL,323821,17233,28145,9.423096882627,354334
ORD00714,CUST0162,FnB Yogyakarta,Gilang Anggraini,2024-07-20,12:05:14,QRIS,NULL,400948,0,40097,10.000024939583,441042
ORD00715,CUST0120,FnB Medan,Sinta Santoso,2024-02-04,15:32:15,shopeepay,NULL,75058,3453,7292,9.548251931386,82224
ORD00716,CUST0073,FnB Jakarta Pusat,Joko Kusumo,2024-12-11,18:06:28,QR Code,-,262979,11019,22311,9.529524826481,288039
ORD00717,CUST0058,FnB Jakarta Barat,Fajar Kurniawan,2023-09-18,20:36:06,QRIS,PROMO10,558795,97361,46060,8.255072048175,604923
ORD00718,CUST0008,FnB Jakarta Barat,Gilang Anggraini,2024-11-22,11:13:55,qris,NONE,138739,0,14038,10.000213710223,152613
ORD00719,CUST0073,FnB Jakarta Selatan,Maya Handayani,2024-11-22,20:33:46,Ovo,NULL,272774,0,26624,10.000000000000,300051
ORD00720,CUST0154,FnB Surabaya,Fajar Kurniawan,2023-03-28,12:47:21,GoPay,NULL,44175,0,2578,10.001939864209,48593
ORD00721,CUST0186,FnB Surabaya,Yusuf Handayani,2024-11-25,11:44:13,GoPay,NULL,261646,18911,24274,9.277420637043,285919
ORD00722,CUST0173,FnB Jakarta Barat,Sinta Santoso,2024-06-01,10:20:29,Gopay,BUY1GET1,253250,0,25332,10.000197382705,278575
ORD00723,CUST0162,FnB Jakarta Barat,Eko Puspita,2023-07-19,11:10:33,Debit Card,NULL,218795,0,21249,10.000047061259,240674
ORD00724,CUST0162,FnB Yogyakarta,Bagus Lestari,2023-08-19,12:31:10,GoPay,NULL,294783,7231,26332,9.732622692697,323473
ORD00725,CUST0156,FnB Yogyakarta,Agus Permata,2024-06-14,12:07:27,Kartu Kredit,PROMO20,159956,0,12142,10.000411810731,175952
ORD00726,CUST0066,FnB Jakarta Barat,Siti Kusuma,2024-07-13,19:36:41,gopay,NULL,265065,0,25369,10.000157675236,291571
ORD00727,CUST0175,FnB Denpasar,Lina Pratama,2024-03-11,18:23:33,cash,BUY1GET1,243056,19683,22372,9.191492158965,265396
ORD00728,CUST0159,FnB Palembang,Fajar Wahyuni,2023-09-22,18:54:59,credit card,PROMO20,433111,0,43332,10.000069233378,476422
ORD00729,CUST0132,FnB Jakarta Barat,Fitri Prasetyo,2024-04-11,12:04:00,Tunai,NULL,28888,1294,2759,9.550678482414,31646
ORD00730,CUST0024,FnB Jakarta Barat,Hadi Handayani,2023-07-24,11:39:29,GoPay,-,214239,0,18234,9.999780634405,235662
ORD00731,CUST0109,FnB Surabaya,Gilang Anggraini,2024-10-11,11:59:12,Debit Card,NULL,134200,5750,10746,9.492429729872,146938
ORD00732,CUST0110,FnB Denpasar,Zahra Hidayat,2024-12-16,12:59:16,QR Code,WEEKEND SPECIAL,296555,0,29679,10.000033693971,326210
ORD00733,CUST0172,FnB Makassar,Reza Puspita,2024-12-14,11:17:11,debit card,NULL,251860,14510,23735,9.423886286031,275594
ORD00734,CUST0130,FnB Jakarta Pusat,Siti Kusuma,2024-07-13,13:38:17,QRIS,NULL,109880,0,11153,10.000268993158,120868
ORD00735,CUST0091,FnB Bandung,Sinta Santoso,2024-04-20,11:13:05,gopay,MEMBER DISC,163479,10000,16348,10.000061169936,179826
ORD00736,CUST0192,FnB Surabaya,Agus Permata,2024-07-18,17:20:04,Ovo,NULL,195887,0,19738,10.000050663951,215475
ORD00737,CUST0024,FnB Surabaya,Bagus Lestari,2023-08-12,19:19:32,ShopeePay,BUY1GET1,311263,52256,23400,8.174501145827,336707
ORD00738,CUST0101,FnB Jakarta Selatan,Joko Kusumo,2023-01-19,18:30:22,GoPay,BUY1GET1,155812,13799,14223,9.115437858900,170014
ORD00739,CUST0011,FnB Makassar,Maya Handayani,2023-09-04,17:53:17,Qris,BUY1GET1,312020,0,31207,9.999967956010,343221
ORD00740,CUST0162,FnB Medan,Bagus Lestari,2023-12-25,19:43:07,Gopay,BUY1GET1,325567,19636,30625,9.397400333857,356161
ORD00741,CUST0178,FnB Makassar,Siti Pratama,2024-07-27,12:54:29,Kartu Debit,MEMBER DISC,187339,11416,16387,9.348934859255,204853
ORD00742,CUST0068,FnB Makassar,Eko Puspita,2024-05-28,18:24:23,Gopay,-,162430,6461,15597,9.602290217324,178026
ORD00743,CUST0170,FnB Semarang,Bagus Lestari,2024-09-12,17:37:19,OVO,NULL,157506,0,15771,10.000126816648,173256
ORD00744,CUST0072,FnB Bandung,Siti Kusuma,2023-12-27,17:41:17,cash,NULL,62124,0,4813,10.000415558510,68336
ORD00745,CUST0178,FnB Medan,Yusuf Handayani,2024-12-30,11:36:52,credit card,NULL,286173,0,28621,10.000104819239,314790
ORD00746,CUST0162,FnB Jakarta Selatan,Gilang Anggraini,2023-11-18,20:47:55,Tunai,WEEKEND SPECIAL,339820,58517,28292,8.286131010608,367977
ORD00747,CUST0162,FnB Medan,Hadi Handayani,2023-12-04,13:57:45,Kartu Kredit,NONE,280007,24909,23056,9.025005088699,305277
ORD00748,CUST0007,FnB Jakarta Selatan,Maya Handayani,2023-05-14,08:03:28,CASH,NULL,164779,11264,11680,9.120439780109,179807
ORD00749,CUST0188,FnB Semarang,Hadi Handayani,2024-08-13,10:41:39,Credit Card,NULL,263572,0,25072,9.999800578322,289928
ORD00750,CUST0162,FnB Jakarta Selatan,Fitri Prasetyo,2024-06-04,16:46:23,Gopay,MEMBER DISC,168859,23084,14589,8.634077055098,183438
ORD00751,CUST0073,FnB Jakarta Pusat,Lina Pratama,2023-06-23,13:09:46,Kartu Debit,PROMO10,389889,0,38989,10.000025648325,428877
ORD00752,CUST0162,FnB Jakarta Selatan,Maya Permata,2023-07-05,20:11:40,Tunai,NULL,300949,0,30103,9.999966780829,331043
ORD00753,CUST0069,FnB Jakarta Pusat,Maya Permata,2024-09-06,12:36:53,GoPay,NULL,370080,0,37019,9.999918961190,407087
ORD00754,CUST0173,FnB Semarang,Maya Handayani,2024-05-07,09:46:05,Kartu Kredit,PROMO20,234740,23523,21122,8.998040385106,255861
ORD00755,CUST0025,FnB Semarang,Intan Pratama,2023-12-15,12:29:05,QRIS,NONE,345126,26400,31873,9.235177877065,376998
ORD00756,CUST0162,FnB Surabaya,Lina Pratama,2024-12-04,18:19:03,OVO,NULL,352972,0,31564,10.000000000000,388269
ORD00757,CUST0130,FnB Jakarta Selatan,Maya Permata,2023-05-05,20:14:53,Qris,NULL,232794,0,23279,9.999828174265,256072
ORD00758,CUST0023,FnB Jakarta Pusat,Agus Wahyuni,2023-11-22,19:05:31,qris,NULL,369307,0,36945,10.000081202445,406237
ORD00759,CUST0064,FnB Jakarta Pusat,Fajar Kurniawan,2024-11-30,17:53:10,Qris,NULL,254367,0,25448,9.999921408979,279803
ORD00760,CUST0006,FnB Jakarta Selatan,Tuti Wijaya,2023-11-14,13:22:41,Tunai,NULL,271159,0,26985,9.999888828362,298274
ORD00761,CUST0113,FnB Denpasar,Fitri Prasetyo,2024-05-26,11:16:13,credit card,NULL,185375,4584,18079,9.752663519892,203453
ORD00762,CUST0073,FnB Jakarta Selatan,Siti Kusuma,2023-10-30,20:37:20,QRIS,NULL,114332,0,11537,9.999913323105,125765
